#command,param1,param2,param3,param4,
#,
control,1,
stage,7020003,,,,
bgm,stop,
chara,241000101,サーティーンデス,15,
chara,1000201,上条 当麻,20,
chara,45000701,オティヌス,22,
+attach,オティヌス,上条 当麻,
+place,サーティーンデス,上条 当麻,
+focus,on,サーティーンデス,
bgm,play,30010012,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,サーティーンデス,,,
+talk,show,1,
talk,2,サーティーンデス,,,
talk,3,サーティーンデス,,,
talk,4,オティヌス,,,
talk,5,サーティーンデス,,,
talk,6,サーティーンデス,,,
talk,7,サーティーンデス,,,
talk,8,上条 当麻,,,
talk,9,サーティーンデス,,,
talk,10,オティヌス,,,
talk,11,サーティーンデス,,,
talk,12,オティヌス,,,
+オティヌス.shake,"(0.1,0)","(10,0)",1,
talk,13,上条 当麻,,,
talk,14,オティヌス,,,
talk,15,サーティーンデス,,,
talk,16,サーティーンデス,,,
talk,17,サーティーンデス,,,
talk,18,上条 当麻,,,
talk,19,サーティーンデス,,,
talk,20,サーティーンデス,,,
talk,21,サーティーンデス,,,
talk,22,オティヌス,,,
talk,23,サーティーンデス,,,
talk,24,サーティーンデス,,,
talk,25,上条 当麻,,,
talk,26,サーティーンデス,,,
talk,27,サーティーンデス,,,
talk,28,サーティーンデス,,,
talk,29,サーティーンデス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
