#command,param1,param2,param3,param4,
#,
control,1,
stage,7023003,,,,
bgm,stop,,,,
chara,10000201,食蜂 操祈,11,
chara,56000201,雲川 芹亜,10,
+place,食蜂 操祈,
+focus,on,食蜂 操祈,
bgm,play,30010020,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,食蜂 操祈,,,
+talk,show,1,
talk,2,食蜂 操祈,,,
talk,3,食蜂 操祈,,,
talk,4,食蜂 操祈,,,
talk,5,食蜂 操祈,,,
talk,6,食蜂 操祈,,,
talk,7,食蜂 操祈,,,
talk,8,食蜂 操祈,,,
talk,9,食蜂 操祈,,,
talk,10,食蜂 操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7021003,,,,
talk,show,0,
+食蜂 操祈.facial,16,
+focus,on,食蜂 操祈,
bgm,stop,,,,
wait,1,
bgm,play,30010006,,,
fade,in,1,#FFFFFF,0,
talk,11,食蜂 操祈,,,
+talk,show,1,
talk,12,食蜂 操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7013005,,,,
talk,show,0,
+食蜂 操祈.facial,20,
+focus,on,食蜂 操祈,
bgm,stop,,,,
wait,1,
bgm,play,30010010,,,
fade,in,1,#FFFFFF,0,
talk,13,食蜂 操祈,,,
+talk,show,1,
talk,14,食蜂 操祈,,,
se,play,300100000050,,,
wait,1,
se,play,300100000020,,,
talk,15,雲川 芹亜,,,
talk,16,雲川 芹亜,,,
talk,17,食蜂 操祈,,,
talk,18,雲川 芹亜,,,
talk,19,雲川 芹亜,,,
talk,20,雲川 芹亜,,,
talk,21,食蜂 操祈,,,
talk,22,食蜂 操祈,,,
talk,23,雲川 芹亜,,,
talk,show,0,
+食蜂 操祈.fade,out,0.5,
+雲川 芹亜.fade,out,0.5,
place,食蜂 操祈,雲川 芹亜,
+雲川 芹亜.fade,in,0.5,
+食蜂 操祈.fade,in,0.5,
+雲川 芹亜.facial,10,
+focus,on,雲川 芹亜,
bgm,stop,,,,
wait,1,
+se,play,300200000480,,,
bgm,play,30010020,,,
talk,24,雲川 芹亜,,,
+talk,show,1,
talk,25,食蜂 操祈,,,
talk,26,雲川 芹亜,,,
talk,27,食蜂 操祈,,,
talk,28,食蜂 操祈,,,
talk,29,雲川 芹亜,,,
talk,30,雲川 芹亜,,,
talk,31,食蜂 操祈,,,
talk,32,雲川 芹亜,,,
talk,33,食蜂 操祈,,,
talk,34,雲川 芹亜,,,
talk,35,食蜂 操祈,,,
talk,36,雲川 芹亜,,,
talk,37,雲川 芹亜,,,
talk,38,食蜂 操祈,,,
talk,39,雲川 芹亜,,,
talk,40,食蜂 操祈,,,
talk,41,雲川 芹亜,,,
talk,42,雲川 芹亜,,,
talk,43,食蜂 操祈,,,
talk,44,雲川 芹亜,,,
talk,45,雲川 芹亜,,,
talk,46,雲川 芹亜,,,
talk,47,食蜂 操祈,,,
talk,48,雲川 芹亜,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+食蜂 操祈.fade,out,0.5,
+雲川 芹亜.fade,out,0.5,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010007,,,
fade,in,1,#FFFFFF,0,
talk,49,食蜂 操祈,,,
+talk,show,1,
talk,50,雲川 芹亜,,,
se,play,300400000340,,,
talk,51,食蜂 操祈,,,
talk,52,雲川 芹亜,,,
talk,53,食蜂 操祈,,,
talk,54,雲川 芹亜,,,
talk,55,食蜂 操祈,,,
+stage.shake,"(0.10,0)","(5,0)",1,
bgm,stop,,,,
talk,56,雲川 芹亜,,,
bgm,play,30010011,,,
talk,57,雲川 芹亜,,,
talk,58,食蜂 操祈,,,
talk,59,雲川 芹亜,,,
talk,60,食蜂 操祈,,,
talk,61,雲川 芹亜,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
place,食蜂 操祈,雲川 芹亜,
+雲川 芹亜.fade,in,0.5,
+食蜂 操祈.fade,in,0.5,
+雲川 芹亜.facial,11,
+食蜂 操祈.facial,20,
+focus,on,雲川 芹亜,
wait,1,,,,
fade,in,1,#FFFFFF,0,
se,play,300100000360,,,
wait,1,,,,
talk,62,雲川 芹亜,,,
+talk,show,1,
talk,63,雲川 芹亜,,,
talk,64,雲川 芹亜,,,
talk,65,食蜂 操祈,,,
talk,66,雲川 芹亜,,,
talk,67,雲川 芹亜,,,
talk,68,食蜂 操祈,,,
talk,69,食蜂 操祈,,,
talk,70,雲川 芹亜,,,
talk,71,雲川 芹亜,,,
talk,72,食蜂 操祈,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
