#command,param1,param2,param3,param4,
#,
control,1,
stage,1003004,,,,
bgm,stop,,,,
chara,3000201,土御門 元春,12,
chara,1000501,上条 当麻,15,
chara,2000101,インデックス,15,
+place,上条 当麻,インデックス,
+focus,on,インデックス,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
talk,1,インデックス,,,
+talk,show,1,
talk,2,上条 当麻,,,
talk,3,インデックス,,,
talk,4,上条 当麻,,,
se,play,300400000100,,,
+focus,off,上条 当麻,インデックス,
wait,1,
bgm,stop,
talk,5,上条 当麻,,,
+se,play,300200000500,,,
talk,6,インデックス,,,
bgm,play,30010006,,,
talk,7,上条 当麻,,,
talk,8,インデックス,,,
se,play,300200000960,,,
wait,0.3,
se,play,300200000960,,,
wait,0.3,
se,play,300200000960,,,
wait,0.3,
talk,9,上条 当麻,,,
talk,10,インデックス,,,
talk,11,上条 当麻,,,
talk,12,インデックス,,,
talk,13,インデックス,,,
talk,14,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,15,上条 当麻,,,
talk,16,インデックス,,,
bgm,stop,
fade,out,1,#FFFFFF,0,
talk,show,0,
上条 当麻.fade,out,0.5,
インデックス.fade,out,0.5,
stage,1002003,,,,
上条 当麻.fade,in,0.5,
+土御門 元春.fade,in,0.5,
+place,上条 当麻,土御門 元春,
+focus,on,土御門 元春,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010001,,,
talk,17,土御門 元春,,,
+talk,show,1,
talk,18,上条 当麻,,,
talk,19,上条 当麻,,,
talk,20,土御門 元春,,,
talk,21,土御門 元春,,,
talk,22,上条 当麻,,,
talk,23,土御門 元春,,,
talk,24,上条 当麻,,,
talk,25,土御門 元春,,,
talk,26,上条 当麻,,,
talk,27,上条 当麻,,,
+se,play,300400000280,,,
talk,28,土御門 元春,,,
talk,29,上条 当麻,,,
bgm,stop,
talk,30,土御門 元春,,,
bgm,play,30010006,,,
talk,31,上条 当麻,,,
talk,32,土御門 元春,,,
talk,33,土御門 元春,,,
talk,34,土御門 元春,,,
talk,35,土御門 元春,,,
talk,36,上条 当麻,,,
talk,37,土御門 元春,,,
talk,38,土御門 元春,,,
talk,39,上条 当麻,,,
talk,40,土御門 元春,,,
talk,41,上条 当麻,,,
bgm,stop,
talk,42,土御門 元春,,,
bgm,play,30010008,,,
talk,43,上条 当麻,,,
talk,44,土御門 元春,,,
talk,45,土御門 元春,,,
talk,46,土御門 元春,,,
talk,47,上条 当麻,,,
talk,48,上条 当麻,,,
talk,49,土御門 元春,,,
talk,50,上条 当麻,,,
talk,51,土御門 元春,,,
bgm,stop,
fade,out,1,#FFFFFF,0,
stage,7002003,,,,
talk,show,0,
上条 当麻.fade,out,0.5,
+土御門 元春.fade,out,0.5,
上条 当麻.fade,in,0.5,
+place,上条 当麻,
+上条 当麻.facial,10,
+focus,on,上条 当麻,
wait,1.5,
fade,in,1,#FFFFFF,0,
talk,52,上条 当麻,,,
+talk,show,1,
se,play,300300000170,,,
+focus,off,上条 当麻,
wait,2,
bgm,play,30010005,,,
talk,53,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
wait,0.5,
se,play,300200000102,1,,
+上条 当麻.move,0,5,0.5,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7004003,,,,
talk,show,0,
+上条 当麻.facial,20,
wait,1.5,
fade,in,1,#FFFFFF,0,
se,play,300200000101,1,,
+上条 当麻.move,4,0,0.5,
wait,2,
talk,54,上条 当麻,,,
+talk,show,1,
talk,55,上条 当麻,,,
talk,56,上条 当麻,,,
talk,57,上条 当麻,,,
bgm,stop,
talk,58,上条 当麻,,,
+se,play,300700000350,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
wait,2,
talk,59,上条 当麻,,,
talk,60,上条 当麻,,,
wait,0.5,
se,play,300700000040,,,
+上条 当麻.fade,out,0.5,
+talk,show,0,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
