#command,param1,param2,param3,param4,
#,メイドさんだから,
control,1,
chara,2000101,インデックス,10,
chara,39000101,土御門 舞夏,10,
talk,start,
+talk,show,0,
stage,1001001,,,,
+fade,in,1.0,#000000,0,
+bgm,play,030010002,,,
talk,1,土御門 舞夏,,,
+talk,show,1,
+土御門 舞夏.fade,in,0.5,
+place,土御門 舞夏,空白,
talk,2,インデックス,,,
+インデックス.fade,in,0.5,
+place,土御門 舞夏,インデックス,
talk,3,インデックス,,,
talk,4,土御門 舞夏,,,
talk,5,インデックス,,,
talk,6,土御門 舞夏,,,
talk,7,インデックス,,,
talk,8,土御門 舞夏,,,
talk,9,土御門 舞夏,,,
talk,10,インデックス,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],




































