#command,param1,param2,param3,param4,
#,
print,天草式十字凄教 Chapter07,
control,1,
bgm,stop,
stage,1003004,,,,
bgm,play,30010001,1,,
chara,29000101,建宮 斎字,10,
chara,30000201,五和,10,
chara,1000201,上条 当麻,10,
chara,2000101,インデックス,10,
chara,39000201,土御門 舞夏,10,
chara,3000201,土御門 元春,10,
place,建宮 斎字,上条 当麻,インデックス,五和,
+上条 当麻.fade,out,0.1,
+インデックス.fade,out,0.1,
+五和.fade,out,0.1,
+建宮 斎字.fade,out,0.1,
+土御門 舞夏.fade,out,0.1,
+土御門 元春.fade,out,0.1,
talk,start,
+talk,show,0,
fade,in,1,#000000,0,
talk,1,上条 当麻,,,
+talk,show,1,
+上条 当麻.fade,in,0.5,
+インデックス.fade,in,0.5,
+五和.fade,in,0.5,
+建宮 斎字.fade,in,0.5,
talk,2,インデックス,,,
talk,3,上条 当麻,,,
talk,4,インデックス,,,
talk,5,上条 当麻,,,
talk,6,五和,,,
talk,7,建宮 斎字,,,
talk,8,インデックス,,,
talk,9,五和,,,
talk,10,インデックス,,,
talk,11,上条 当麻,,,
talk,12,インデックス,,,
talk,13,上条 当麻,,,
talk,14,インデックス,,,
talk,15,五和,,,
talk,16,建宮 斎字,,,
talk,17,五和,,,
+se,play,300300000130,,,
talk,18,上条 当麻,,,
インデックス.fade,out,0.5,
place,建宮 斎字,上条 当麻,土御門 舞夏,五和,
talk,19,土御門 舞夏,,,
+土御門 舞夏.fade,in,0.5,,,
talk,20,五和,,,
talk,21,上条 当麻,,,
talk,22,土御門 舞夏,,,
talk,23,上条 当麻,,,
talk,24,五和,,,
talk,25,土御門 舞夏,,,
talk,26,上条 当麻,,,
talk,27,土御門 舞夏,,,
talk,28,土御門 舞夏,,,
talk,29,土御門 舞夏,,,
talk,30,五和,,,
talk,31,土御門 舞夏,,,
talk,32,五和,,,
talk,33,土御門 舞夏,,,
talk,34,土御門 舞夏,,,
talk,35,土御門 舞夏,,,
talk,36,五和,,,
talk,37,上条 当麻,,,
talk,38,土御門 舞夏,,,
talk,39,上条 当麻,,,
talk,40,上条 当麻,,,
talk,41,五和,,,
+bgm,play,30010020,1,,
talk,42,上条 当麻,,,
talk,43,建宮 斎字,,,
talk,44,上条 当麻,,,
talk,45,上条 当麻,,,
土御門 舞夏.fade,out,0.5,
place,建宮 斎字,上条 当麻,インデックス,五和,
talk,46,インデックス,,,
+インデックス.fade,in,0.5,,,
talk,47,上条 当麻,,,
talk,48,インデックス,,,
talk,49,建宮 斎字,,,
talk,50,建宮 斎字,,,
talk,51,建宮 斎字,,,
talk,52,五和,,,
インデックス.fade,out,0.5,
place,建宮 斎字,上条 当麻,土御門 舞夏,五和,
talk,53,土御門 舞夏,,,
+土御門 舞夏.fade,in,0.5,
wait,0.5,
fade,out,1.5,#000000,0,
#【時間経過】,
talk,clear,1,
五和.facial,10,
+建宮 斎字.facial,10,
+土御門 舞夏.facial,10,
+インデックス.facial,10,
+上条 当麻.facial,10,
+上条 当麻.fade,out,0.1,
+インデックス.fade,in,0.1,
place,建宮 斎字,土御門 舞夏,インデックス,五和,
wait,0.5,
fade,in,1.5,#000000,0,
talk,54,インデックス,,,
talk,55,建宮 斎字,,,
talk,56,五和,,,
talk,57,土御門 舞夏,,,
talk,58,インデックス,,,
+bgm,stop,
talk,59,インデックス,,,
+bgm,play,30010002,1,,
talk,60,土御門 舞夏,,,
建宮 斎字.fade,out,0.5,
place,上条 当麻,土御門 舞夏,インデックス,五和,
talk,61,上条 当麻,,,
+上条 当麻.fade,in,0.5,,,
talk,62,五和,,,
talk,63,上条 当麻,,,
talk,64,土御門 舞夏,,,
talk,65,土御門 舞夏,,,
talk,66,土御門 舞夏,,,
talk,67,五和,,,
上条 当麻.fade,out,0.5,
place,建宮 斎字,土御門 舞夏,インデックス,五和,
talk,68,建宮 斎字,,,
+建宮 斎字.fade,in,0.5,,,
talk,69,インデックス,,,
talk,70,インデックス,,,
talk,71,五和,,,
talk,72,土御門 舞夏,,,
talk,73,インデックス,,,
建宮 斎字.fade,out,0.5,
place,上条 当麻,土御門 舞夏,インデックス,五和,
talk,74,上条 当麻,,,
+上条 当麻.fade,in,0.5,,,
wait,0.5,
fade,out,1.5,#000000,0,
stage,001003003,,,,
上条 当麻.fade,out,0.1,
+土御門 舞夏.fade,out,0.1,
+インデックス.fade,out,0.1,
+五和.fade,out,0.1,
+建宮 斎字.fade,out,0.1,
talk,clear,1,
place,土御門 元春,
wait,0.5,
fade,in,1.5,#000000,0,
+bgm,play,30010006,1,,
talk,75,土御門 元春,,,
+土御門 元春.fade,in,0.5,
talk,76,土御門 元春,,,
talk,77,土御門 元春,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






