#command,param1,param2,param3,param4,
#,
stage,30001002,,,,
control,1,
bgm,stop,
chara,1001101,上条 当麻,11,
chara,10000701,食蜂 操祈,11,
+place,食蜂 操祈,上条 当麻,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+focus,off,食蜂 操祈,上条 当麻,
bgm,play,30010022,,,
se,play,300400000490,,,
wait,1.5,
se,play,300400000500,,,
wait,4,
se,play,300400000510,,,
wait,1.5,
talk,1,食蜂 操祈,,,
+talk,show,1,
+focus,on,
fade,out,1,#FFFFFF,0,
talk,show,0,
+食蜂 操祈.facial,10,
+上条 当麻.facial,12,
+focus,on,食蜂 操祈,
wait,1,
fade,in,1,#FFFFFF,0,
talk,2,食蜂 操祈,,,
+talk,show,1,
talk,3,上条 当麻,,,
talk,4,上条 当麻,,,
talk,5,食蜂 操祈,,,
talk,6,食蜂 操祈,,,
talk,7,上条 当麻,,,
talk,8,上条 当麻,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+食蜂 操祈.facial,10,
+上条 当麻.facial,23,
+focus,on,上条 当麻,
wait,1,
fade,in,1,#FFFFFF,0,
talk,9,上条 当麻,,,
+talk,show,1,
talk,10,食蜂 操祈,,,
talk,11,上条 当麻,,,
talk,12,食蜂 操祈,,,
talk,13,上条 当麻,,,
talk,14,食蜂 操祈,,,
talk,15,上条 当麻,,,
talk,16,上条 当麻,,,
bgm,stop,
talk,17,食蜂 操祈,,,
talk,18,上条 当麻,,,
talk,19,食蜂 操祈,,,
talk,20,上条 当麻,,,
bgm,play,30010007,,,
talk,21,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,22,食蜂 操祈,,,
talk,23,上条 当麻,,,
talk,24,上条 当麻,,,
talk,25,上条 当麻,,,
talk,26,上条 当麻,,,
talk,27,上条 当麻,,,
talk,28,食蜂 操祈,,,
talk,29,上条 当麻,,,
talk,30,上条 当麻,,,
talk,31,上条 当麻,,,
talk,32,食蜂 操祈,,,
talk,33,食蜂 操祈,,,
talk,34,上条 当麻,,,
talk,35,食蜂 操祈,,,
talk,36,上条 当麻,,,
talk,37,食蜂 操祈,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
