#command,param1,param2,param3,param4,
#,
stage,007002001,,,,
control,1,
bgm,stop,
chara,92000101,エステル,10,
chara,98000101,禍斗,10,
chara,22000101,打ち止め,10,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+place,禍斗,エステル,打ち止め,
+focus,on,エステル,
bgm,play,30010001,,,
talk,1,エステル,,,
+talk,show,1,
talk,2,打ち止め,,,
talk,3,エステル,,,
talk,4,打ち止め,,,
talk,5,エステル,,,
talk,6,打ち止め,,,
talk,7,打ち止め,,,
talk,8,エステル,,,
talk,9,打ち止め,,,
talk,10,エステル,,,
talk,11,打ち止め,,,
talk,12,エステル,,,
talk,13,打ち止め,,,
talk,14,エステル,,,
wait,1.5,
talk,15,打ち止め,,,
talk,16,エステル,,,
talk,17,打ち止め,,,
talk,18,打ち止め,,,
talk,19,エステル,,,
talk,20,打ち止め,,,
talk,21,打ち止め,,,
bgm,play,30010009,,,
talk,22,エステル,,,
talk,23,エステル,,,
talk,24,打ち止め,,,
talk,25,エステル,,,
talk,26,打ち止め,,,
+打ち止め.shake,"(0.80,0)","(1,2)",2,
bgm,play,30010020,,,
talk,27,エステル,,,
talk,28,エステル,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
